"id","volgorde","fk_rubriek_parent","fk_archief","toelichting","publiceren","naam","app_state","datum_gewijzigd","gewijzigd_door"
"3238","5",NULL,"28",,"1","4. Beeldmateriaal","1","2010-06-11","Maja Klooster"
"3239","4","3487","28","<p></p><p>Het betreft niet-opdrachtgebonden ontwerpen of het is zoals bij een aantal gevallen niet duidelijk of het gerelateerd is aan een opdracht.</p><p></p>","1","Ontwerpen","1","2010-06-18","Maja Klooster"
"3240","6","3487","28",,"1","Publieke onderscheidingen","1","2010-06-11","Maja Klooster"
"3241","3","3487","28",,"1","Correspondentie en financiële stukken betreffende diverse onderwerpen","1","2010-06-30","Maja Klooster"
"3243",NULL,"3235","28",,"1","Stadsschouwburg Utrecht","1","2009-08-14","Maja Klooster"
"3244","1","3233","28",,"1","1949 - 1963 Zelfstandig ontwerper","1","2009-08-14","Maja Klooster"
"3245",NULL,"3235","28","<p></p><p>Nadat Benno Wissing naar de Verenigde Staten verhuisde, bleef hij werken voor het Holland Festival. Om de ontwerpen te bespreken kwam hij twee keer per jaar naar Nederland. Uiteindelijk zou Wissing van 1979 tot 1985 voor het Holland Festival blijven werken.<br /></p><p></p>","1","Holland Festival (t/m 1985)","1","2009-08-26","Maja Klooster"
"3246",NULL,"3072","25",,"1","Martinus Nijhoff uitgevers","1","2009-08-20","Mariska Rijsdijk"
"3247","24","3248","27",,"1","Diverse opdrachten en projecten","1","2010-02-11","Linda Kool"
"3248","1",NULL,"27",,"1","1. Opdrachten en projecten","1","2010-08-02","Linda Kool"
"3249","67","3248","27",,"1","Koninklijke PTT Nederland NV","1","2009-08-20","Bernadine Ypma"
"3250","6","3233","28",,"1","1992 - 1999 Zelfstandig ontwerper","1","2010-06-15","Maja Klooster"
"3251",NULL,"3244","28",,"1","Museum Boymans Van Beuningen","1","2009-12-02","Maja Klooster"
"3252",NULL,"3251","28",,"1","1949 - 1953","1","2009-08-28","Maja Klooster"
"3253",NULL,"3251","28",,"1","1954 - 1958","1","2009-08-28","Maja Klooster"
"3254",NULL,"3251","28",,"1","1959 - 1963","1","2009-08-28","Maja Klooster"
"3257","18","3248","27",,"1","BV Architektenassociatie","1","2009-11-26","Linda Kool"
"3258",NULL,"3072","25",,"1","UNA","1","2009-10-01","Mariska Rijsdijk"
"3261",NULL,"3244","28",,"1","Museum voor Land- en Volkenkunde","1","2009-10-09","Maja Klooster"
"3262","38","3248","27",,"1","Gran Dorado Group","1","2009-10-12","Linda Kool"
"3263","40","3248","27",,"1","Haags Montessori Lyceum","1","2009-10-12","Linda Kool"
"3264","49","3248","27",,"1","Holland Festival","1","2009-12-09","Linda Kool"
"3265","53","3248","27",,"1","Inspectie van het Onderwijs","1","2009-10-14","Linda Kool"
"3266","39","3248","27",,"1","Grote Kerk Den Haag","1","2009-10-14","Linda Kool"
"3267","54","3248","27",,"1","Instituut voor Informatierecht - Universiteit van Amsterdam UvA","1","2009-10-28","Linda Kool"
"3268","12","3248","27","<p>Unisource en AT&amp;T waren een joint venture tot 1996. Unisource ging zelfstandig verder en veranderde de bedrijfsnaam in AUCS Communication Services v.o.f.</p>","1","AT&amp;T Unisource","1","2010-06-01","Bernadine Ypma"
"3270","36","3248","27","<p>Bij dit project was de opdracht voor Studio Dumbar om een nieuwe huisstijl voor de Gemeente Rotterdam te ontwerpen.<br /><br />Betrokken personen bij Studio Dumbar onder andere: Henri Ritzen, Bruno Setola. </p>","1","Gemeente Rotterdam","1","2009-12-08","Kiko Luijten"
"3271","42","3248","27",,"1","Haasnoot","1","2009-10-15","Linda Kool"
"3272","105","3248","27",,"1","Stichting Maatschappij en Onderneming SMO","1","2009-10-19","Linda Kool"
"3274","99","3248","27",,"1","Stichting Bureau Architectenregister SBA","1","2009-10-19","Linda Kool"
"3275","13","3248","27",,"1","Atlas Venture","1","2009-10-20","Kiko Luijten"
"3276","97","3248","27",,"1","Shell Koninklijke Nederlandsche Petroleum Maatschappij NV","1","2009-10-20","Bernadine Ypma"
"3278","11","3248","27",,"1","Artifort","1","2009-10-21","Kiko Luijten"
"3279","41","3248","27",,"1","Haagse Salon","1","2009-10-22","Linda Kool"
"3280","109","3248","27",,"1","Studio Scarabee","1","2009-10-22","Linda Kool"
"3282","107","3248","27",,"1","Stichting Recreatie","1","2010-04-28","Linda Kool"
"3283","120","3248","27",,"1","Westeinde Ziekenhuis","1","2009-10-22","Bernadine Ypma"
"3284","56","3248","27",,"1","Internationale Affiche Galerij","1","2009-10-23","Kiko Luijten"
"3285","3","3248","27",,"1","Aegon","1","2009-10-23","Kiko Luijten"
"3286","45","3248","27",,"1","Het Nederlands Zuivelbureau","1","2009-10-26","Linda Kool"
"3287","75","3248","27",,"1","NCRV","1","2009-10-26","Linda Kool"
"3288","98","3248","27",,"1","Sociale Verzekeringsbank SVB","1","2009-10-27","Linda Kool"
"3289","106","3248","27",,"1","Stichting Nederlands Interdisciplinair Demografisch Instituut NiDi","1","2009-10-27","Linda Kool"
"3291","77","3248","27",,"1","Nederlands Omroepproduktie Bedrijf NV NOB","1","2009-10-28","Linda Kool"
"3292","114","3248","27",,"1","Universiteit Maastricht","1","2009-10-28","Linda Kool"
"3293","2","3248","27",,"1","Adviesbureau J.P.M. van Santen BV","1","2009-10-28","Linda Kool"
"3295",NULL,"3072","25",,"1","Triad Stage Alliance","1","2009-10-29","Mariska Rijsdijk"
"3296","119","3248","27",,"1","Wang Laboratories Inc.","1","2009-10-29","Linda Kool"
"3297","88","3248","27","<p></p><p>Op 4 februari 1992 stelden de ministers Hirsch Ballin van Justitie en Dales van Binnenlandse Zaken een begeleidingscommissie in voor de ontwikkeling van een nieuw politielogo, onder leiding van Prof. R.D.E. Oxenaar.<br /></p><p>Drie bureaus werden door de commissie uitgenodigd om een voorstel in te dienen: Studio Dumbar, Bureau Mijksenaar en Studio Anthon Beeke.<br /></p><p></p>","1","Politie","1","2010-01-21","Kiko Luijten"
"3298","89","3248","27",,"1","Post Danmark","1","2009-10-29","Bernadine Ypma"
"3299","116","3248","27",,"1","Vereniging Grootbedrijf Bouwnijverheid VGBouw","1","2009-10-29","Linda Kool"
"3300","104","3248","27",,"1","Stichting Kijkhuis / World Wide Video Festival","1","2009-11-27","Linda Kool"
"3301","117","3248","27",,"1","Verschuijl Management Assistance","1","2009-10-30","Linda Kool"
"3302","124","3248","27",,"1","Ziekenhuis St Jansdal / Stichting Algemeen Ziekenhuis Noorwest-Veluwe","1","2009-10-30","Linda Kool"
"3303","86","3248","27",,"1","PlantijnCasparie","1","2009-11-11","Linda Kool"
"3304",NULL,"3244","28",,"1","Centraal Museum Utrecht","1","2009-11-06","Maja Klooster"
"3305",NULL,"3244","28",,"1","Metz &amp; Co NV","1","2009-12-23","Maja Klooster"
"3306",NULL,"3244","28",,"1","Rotterdams Philharmonisch Orkest","1","2009-11-10","Maja Klooster"
"3307",NULL,"3245","28",,"1","1980","1","2009-11-10","Maja Klooster"
"3308",NULL,"3245","28",,"1","1981","1","2009-11-10","Maja Klooster"
"3309",NULL,"3245","28",,"1","1979","1","2009-11-10","Maja Klooster"
"3310",NULL,"3245","28",,"1","1982","1","2009-11-10","Maja Klooster"
"3311",NULL,"3245","28",,"1","1983","1","2009-11-10","Maja Klooster"
"3312",NULL,"3245","28",,"1","1984","1","2009-11-10","Maja Klooster"
"3313",NULL,"3245","28",,"1","1985","1","2009-11-11","Maja Klooster"
"3314","85","3248","27",,"1","PinkRoccade NV","1","2009-11-11","Linda Kool"
"3315","4","3248","27",,"1","Algemeen Nederlands Persbureau ANP","1","2009-11-11","Linda Kool"
"3316","7","3248","27",,"1","ANWB","1","2009-11-12","Linda Kool"
"3317",NULL,"3244","28","<p>Literair tijdschrift</p>","1","Gard Sivik","1","2009-12-04","Maja Klooster"
"3318","35","3248","27",,"1","Gemeente Groningen","1","2009-11-17","Linda Kool"
"3319","78","3248","27",,"1","Nederlandse Spoorwegen NS","1","2009-11-24","Linda Kool"
"3320","92","3248","27",,"1","PVF Pensioenen","1","2009-11-25","Linda Kool"
"3321",NULL,"3072","25",,"1","Rijksakademie voor Beeldende Kunst","1","2009-11-26","Mariska Rijsdijk"
"3322","102","3248","27",,"1","Stichting Exposeum Goudse Kaaswaag","1","2009-11-26","Linda Kool"
"3323","60","3248","27",,"1","Kluwer","1","2009-11-26","Bernadine Ypma"
"3324","103","3248","27",,"1","Stichting Fort Asperen","1","2009-11-26","Linda Kool"
"3325","113","3248","27",,"1","Uitgeverij Bert Bakker","1","2009-11-26","Bernadine Ypma"
"3327",NULL,"3234","28",,"1","Museum Boymans van Beuningen","1","2009-12-02","Maja Klooster"
"3328",NULL,"3197","27","<p></p><p>Capac Uitzendbureau is onderdeel van de Randstad Groep en ontstaan eind 1996. Eind 2000 veranderde de naam naar Capac Inhouse Services.<br /></p><p></p>","1","Capac Uitzendbureau","1","2009-12-03","Bernadine Ypma"
"3329",NULL,"3244","28",,"1","Th.J.L. van den Berg NV","1","2009-12-04","Maja Klooster"
"3330","30","3248","27","<p></p><p>Energie- en Watervoorziening Rijnland NV, vanaf 1 januari 1997 EWR</p><p></p>","1","Energie- en Watervoorziening Rijnland NV EWR","1","2010-08-02","Kiko Luijten"
"3331",NULL,"3115","27",,"1","Nevenactiviteiten Gert Dumbar","1","2009-12-07","Kiko Luijten"
"3332",NULL,"3244","28",,"1","Diverse opdrachtgevers","1","2009-12-08","Maja Klooster"
"3333",NULL,"3235","28",,"1","Diverse opdrachtgevers","1","2009-12-08","Maja Klooster"
"3334",NULL,"3118","27",,"1","Verslagen","1","2009-12-08","Kiko Luijten"
"3335",NULL,"3235","28",,"1","Boelen uitgevers","1","2009-12-08","Maja Klooster"
"3336",NULL,"3234","28",,"1","Grasso's Machinefabrieken NV","1","2009-12-08","Maja Klooster"
"3337",NULL,"3234","28",,"1","Diverse opdrachtgevers","1","2009-12-08","Maja Klooster"
"3338","68","3248","27",,"1","Leids Universiteits Fonds LUF","1","2010-02-12","Linda Kool"
"3339","33","3248","27",,"1","Gak Groep NV","1","2010-01-14","Linda Kool"
"3340","82","3248","27",,"1","North Sea Jazz","1","2009-12-08","Bernadine Ypma"
"3341","27","3248","27",,"1","Drukkerij Mart. Spruijt - Erotica kalender","1","2009-12-08","Bernadine Ypma"
"3342",NULL,"3234","28",,"1","Rijnhotel Rotterdam","1","2009-12-08","Maja Klooster"
"3344","29","3248","27",,"1","Econ print &amp; communication BV","1","2009-12-09","Linda Kool"
"3345","19","3248","27","<p>In 1996 fungeerde Gert Dumbar als onafhankelijke consulent met betrekking tot de ontwikkeling van een nieuwe huisstijl en naam voor SPT Telecom, het Tsjechische nationale telecombedrijf. Dit bedrijf zou per eind jaren '90 steeds verder privatiseren en moest dus gaan concurreren met andere telecombedrijven. De naamsverandering naar Cesky Telecom / Czech Telecom vond plaats in 2000. <br /></p><p>Voorafgaand aan de naamsverandering ontwikkelde Studio Dumbar een nieuw huisstijlhandboek. Hierbij waren vanuit Studio Dumbar in ieder geval Michel de Boer, Vincent van Baar en Bela Marady betrokken.<br /></p><p></p>","1","Cesky Telecom / Czech Telecom","1","2010-01-12","Kiko Luijten"
"3346","69","3248","27","<p>Opvolger van Westeinde Ziekenhuis WZ</p>","1","Medisch Centrum Haaglanden MCH","1","2010-05-12","Linda Kool"
"3347","58","3248","27",,"1","Kamer van Koophandel","1","2009-12-16","Linda Kool"
"3348","21","3248","27",,"1","Copi","1","2009-12-16","Linda Kool"
"3349","80","3248","27",,"1","Nike","1","2009-12-17","Linda Kool"
"3351","20","3248","27",,"1","Coöperatieve Energie Combinatie U.A. Enercom","1","2009-12-17","Bernadine Ypma"
"3353",NULL,"689","5",,"1","02 Event","1","2009-12-22","Linda Kool"
"3354",NULL,"689","5",,"1","ABN AMRO","1","2009-12-22","Linda Kool"
"3355",NULL,"689","5",,"1","American Center for Design","1","2009-12-22","Linda Kool"
"3356",NULL,"689","5",,"1","Aramith Uitgevers","1","2009-12-22","Linda Kool"
"3357",NULL,"689","5",,"1","Arti &amp; Amicitae","1","2009-12-22","Linda Kool"
"3358",NULL,"689","5",,"1","Boompjes Cafe Restaurant","1","2009-12-22","Linda Kool"
"3359",NULL,"689","5",,"1","Cameretten","1","2009-12-22","Linda Kool"
"3360",NULL,"689","5",,"1","Car Projectmeubelen","1","2009-12-22","Linda Kool"
"3361",NULL,"689","5",,"1","Centrum Beeldende Kunst CBK","1","2009-12-22","Linda Kool"
"3362",NULL,"689","5",,"1","Centrum Staal","1","2009-12-22","Linda Kool"
"3363",NULL,"689","5",,"1","Chesterfield","1","2009-12-22","Linda Kool"
"3364",NULL,"689","5",,"1","COLO","1","2009-12-22","Linda Kool"
"3365",NULL,"689","5",,"1","Dansensemble Radostan","1","2009-12-22","Linda Kool"
"3366",NULL,"689","5",,"1","De Lantaren","1","2009-12-22","Linda Kool"
"3367",NULL,"689","5",,"1","De Salon","1","2009-12-22","Linda Kool"
"3368",NULL,"689","5",,"1","De With","1","2009-12-22","Linda Kool"
"3369",NULL,"689","5",,"1","Delta Expo","1","2009-12-22","Linda Kool"
"3370",NULL,"689","5",,"1","PTT","1","2009-12-22","Linda Kool"
"3371",NULL,"689","5",,"1","Econosto","1","2009-12-22","Linda Kool"
"3372",NULL,"689","5",,"1","Erasmus Universiteit","1","2009-12-22","Linda Kool"
"3373",NULL,"689","5",,"1","Eurocamp","1","2009-12-22","Linda Kool"
"3375",NULL,"3234","28",,"1","Metz &amp; Co NV","1","2009-12-23","Maja Klooster"
"3376",NULL,"3234","28",,"1","Societé Génerale de Banque, Brussel","1","2009-12-23","Maja Klooster"
"3377",NULL,"3235","28",,"1","PolArt","1","2010-01-22","Maja Klooster"
"3378","70","3248","27",,"1","Ministerie van Binnenlandse Zaken / Justitie","1","2010-05-10","Linda Kool"
"3379",NULL,"3244","28",,"1","Rotterdams Ballet Ensemble","1","2010-01-05","Maja Klooster"
"3381",NULL,"3072","25",,"1","Diverse opdrachtgevers","1","2010-01-05","Mariska Rijsdijk"
"3382",NULL,"3235","28",,"1","Centrale Suiker Maatschappij NV (CSM) (t/m 1988)","1","2010-01-05","Maja Klooster"
"3383",NULL,"3072","25",,"1","Van Soest Grafisch bedrijf","1","2010-01-05","Mariska Rijsdijk"
"3384",NULL,"3072","25",,"1","Museum voor Volkenkunde","1","2010-01-05","Mariska Rijsdijk"
"3385",NULL,"3234","28","<p> </p>","1","SHV Holding","1","2010-01-05","Maja Klooster"
"3386",NULL,"3234","28",,"1","Sport en tentoonstellingscomplex Ahoy'","1","2010-01-06","Maja Klooster"
"3387",NULL,"3236","28","<p>Verenigde Staten, Washington D.C.</p>","1","National Building Museum","1","2010-01-06","Maja Klooster"
"3388",NULL,"3236","28",,"1","The Festival Ballet","1","2010-01-06","Maja Klooster"
"3389",NULL,"3237","28","<p>Verenigde Staten, Providence, Rhode Island</p>","1","The Abedon Group","1","2010-01-08","Maja Klooster"
"3390",NULL,"3237","28","<p>Verenigde Staten, Bellingham Mass.</p>","1","Fibertaxis Industries","1","2010-01-08","Maja Klooster"
"3391",NULL,"3237","28","<p>Verenigde Staten, Middletown, Rhode Island</p><p>    </p><p></p>","1","KVH Industries","1","2010-01-15","Maja Klooster"
"3392",NULL,"3237","28",,"1","Diverse opdrachtgevers","1","2010-01-08","Maja Klooster"
"3393",NULL,"3236","28","<p>Verenigde Staten, Newport, Rhode Island</p>","1","Bluegold Seafarms","1","2010-01-08","Maja Klooster"
"3394",NULL,"689","5",,"1","Stichting Film Festival Rotterdam","1","2010-01-08","Linda Kool"
"3395",NULL,"689","5",,"1","Film International","1","2010-01-08","Linda Kool"
"3396",NULL,"689","5",,"1","Frans Halsmuseum","1","2010-01-08","Linda Kool"
"3397",NULL,"689","5",,"1","Frascati","1","2010-01-08","Linda Kool"
"3398",NULL,"689","5",,"1","Galerie 't venster","1","2010-01-08","Linda Kool"
"3399",NULL,"689","5",,"1","Gemeente Amersfoort","1","2010-01-08","Linda Kool"
"3400",NULL,"689","5",,"1","Gemeente Rotterdam","1","2010-01-08","Linda Kool"
"3401",NULL,"689","5",,"1","Gemeentelijk Woningbedrijf Rotterdam","1","2010-01-08","Linda Kool"
"3402",NULL,"689","5",,"1","Hard Werken","1","2010-01-08","Linda Kool"
"3403",NULL,"689","5",,"1","Hebbel Theater","1","2010-01-08","Linda Kool"
"3404",NULL,"689","5","<p>Hogere Economische Studies / International School of Economics Rotterdam</p>","1","HES / ISER","1","2010-01-08","Linda Kool"
"3405",NULL,"689","5",,"1","Het Werkteater","1","2010-01-29","Linda Kool"
"3406",NULL,"689","5",,"1","Historische Uitgeverij","1","2010-01-08","Linda Kool"
"3407",NULL,"689","5",,"1","Jos Selling Filmproducties BV","1","2010-01-08","Linda Kool"
"3408",NULL,"689","5",,"1","Koninklijk Verbond van Grafische Ondernemingen KVGO","1","2010-01-08","Linda Kool"
"3409",NULL,"689","5",,"1","Koninklijke Luchtvaart Maatschappij KLM","1","2010-01-08","Linda Kool"
"3410",NULL,"689","5",,"1","Koorenhuis","1","2010-01-08","Linda Kool"
"3411",NULL,"689","5",,"1","Kunstmuseum Wolfsburg","1","2010-01-08","Linda Kool"
"3412",NULL,"689","5",,"1","Kunstzaal Zuid Rotterdam","1","2010-01-08","Linda Kool"
"3413",NULL,"689","5",,"1","Lantaren Venster","1","2010-01-08","Linda Kool"
"3414",NULL,"689","5",,"1","Lijnbaancentrum","1","2010-01-08","Linda Kool"
"3415",NULL,"689","5",,"1","Little Ceasar Press","1","2010-01-08","Linda Kool"
"3416",NULL,"689","5",,"1","Mixage","1","2010-01-08","Linda Kool"
"3417",NULL,"689","5",,"1","Museum Boymans Van Beuningen","1","2010-01-08","Linda Kool"
"3418",NULL,"689","5",,"1","Museum voor Land- en Volkenkunde","1","2010-01-08","Linda Kool"
"3419",NULL,"689","5",,"1","Museumjournaal","1","2010-01-08","Linda Kool"
"3420",NULL,"3236","28",,"1","Diverse opdrachtgevers","1","2010-01-08","Maja Klooster"
"3421",NULL,"689","5",,"1","Nederlandse Gedistilleerd Unie","1","2010-01-08","Linda Kool"
"3422",NULL,"689","5",,"1","Nederlandse Vegetariërsbond","1","2010-01-08","Linda Kool"
"3423",NULL,"689","5",,"1","Noord Nederlands Toneel NNT","1","2010-01-08","Linda Kool"
"3424",NULL,"689","5",,"1","Noordbrabants Museum","1","2010-01-08","Linda Kool"
"3425",NULL,"689","5",,"1","Frits Palmboom","1","2010-01-08","Linda Kool"
"3426",NULL,"689","5",,"1","Phoenix &amp; Den Oudsten","1","2010-01-08","Linda Kool"
"3427",NULL,"689","5",,"1","Printed Art","1","2010-01-08","Linda Kool"
"3428",NULL,"689","5",,"1","Uitgeverij Prometheus","1","2010-01-08","Linda Kool"
"3429",NULL,"689","5",,"1","Quadrant","1","2010-01-08","Linda Kool"
"3430",NULL,"689","5",,"1","Radio Rijnmond","1","2010-01-08","Linda Kool"
"3431",NULL,"689","5",,"1","Rijksdienst Beeldende Kunst","1","2010-01-08","Linda Kool"
"3432",NULL,"689","5",,"1","Ro Theater","1","2010-01-08","Linda Kool"
"3433",NULL,"689","5",,"1","Rotterdam '88","1","2010-01-08","Linda Kool"
"3434",NULL,"689","5",,"1","Rotterdams Instituut Bewonersondersteuning","1","2010-01-08","Linda Kool"
"3435",NULL,"689","5",,"1","Rotterdamse Kunststichting","1","2010-01-08","Linda Kool"
"3437",NULL,"689","5",,"1","Samenwerkende Uitgeverijen Prometheus en Bert Bakker","1","2010-01-08","Linda Kool"
"3438",NULL,"689","5",,"1","Senter","1","2010-01-08","Linda Kool"
"3439",NULL,"689","5",,"1","Shaffy Theater","1","2010-01-08","Linda Kool"
"3440",NULL,"689","5",,"1","Stedelijk Museum Amsterdam","1","2010-01-08","Linda Kool"
"3441",NULL,"689","5",,"1","Stedelijk Museum Het Prinsenhof","1","2010-01-08","Linda Kool"
"3443",NULL,"689","5",,"1","Stichting Cameretten","1","2010-01-08","Linda Kool"
"3444",NULL,"689","5",,"1","Stichting Centraal Orgaan van de Landelijke Opleidingsorganen van het Bedrijfsleven","1","2010-01-08","Linda Kool"
"3445",NULL,"689","5",,"1","Stichting Dansproduktie","1","2010-01-08","Linda Kool"
"3446",NULL,"689","5",,"1","Stichting Erasmus Herdenking","1","2010-01-08","Linda Kool"
"3447",NULL,"689","5",,"1","Stichting Orkater","1","2010-01-08","Linda Kool"
"3448",NULL,"689","5",,"1","Stichting Pretentieus","1","2010-01-08","Linda Kool"
"3449",NULL,"689","5",,"1","Stichting Rotterdam Maaskant","1","2010-01-08","Linda Kool"
"3450",NULL,"689","5",,"1","The Atlantic Exchange Program","1","2010-01-08","Linda Kool"
"3451",NULL,"689","5",,"1","The Council of Dutch Artists-printers","1","2010-01-15","Linda Kool"
"3452",NULL,"689","5",,"1","The Point International Ltd.","1","2010-01-08","Linda Kool"
"3453",NULL,"689","5",,"1","Trace Instituut voor Management","1","2010-01-08","Linda Kool"
"3454",NULL,"689","5",,"1","Triple P","1","2010-01-08","Linda Kool"
"3455",NULL,"689","5",,"1","Uitgeverij Bert Bakker","1","2010-01-08","Linda Kool"
"3456",NULL,"689","5",,"1","Uitgeverij Kosmos BV","1","2010-01-08","Linda Kool"
"3457",NULL,"689","5",,"1","Uitgeverij Luitingh BV","1","2010-01-08","Linda Kool"
"3458",NULL,"689","5",,"1","Uitgeverij Ooievaar","1","2010-01-08","Linda Kool"
"3459",NULL,"689","5",,"1","Veen Uitgevers","1","2010-01-08","Linda Kool"
"3460",NULL,"689","5",,"1","VPRO","1","2010-01-08","Linda Kool"
"3461",NULL,"689","5",,"1","Witte de With","1","2010-01-08","Linda Kool"
"3462",NULL,"689","5",,"1","Uitgeverij Blvd. BV","1","2010-01-08","Linda Kool"
"3463",NULL,"689","5",,"1","Diverse opdrachtgevers","1","2010-01-08","Linda Kool"
"3464",NULL,"689","5",,"1","Opdrachtgever onbekend","1","2010-01-08","Linda Kool"
"3472",NULL,"3234","28",,"1","Aviso NV / SA","1","2010-01-12","Maja Klooster"
"3473",NULL,"3339","27","<p></p><p>correspondentiedrukwerk, formulieren, mappen, omslagen, etiketten, stickers, visitekaartjes, suikerzakjes en dergelijke</p><p></p>","1","Huisstijlprogramma's en logo's","1","2010-07-08","Linda Kool"
"3475",NULL,"689","5",,"1","Hebbel Theater","1","2010-01-15","Linda Kool"
"3476",NULL,"689","5",,"1","Nederlands Foto Instituut","1","2010-01-15","Linda Kool"
"3477",NULL,"3237","28","<p></p><p>Verenigde Staten, Bristol, Rhode Island</p><p></p>","1","Fordson Group - Weetamoe","1","2010-01-15","Maja Klooster"
"3478",NULL,"689","5",,"1","Stichting Archiprix","1","2010-01-15","Linda Kool"
"3479",NULL,"689","5",,"1","Filacept","1","2010-01-15","Linda Kool"
"3480",NULL,"3237","28","<p>Verenigde Staten, Providence, Rhode Island</p>","1","Thibault &amp; Associates","1","2010-01-19","Maja Klooster"
"3481",NULL,"3235","28",,"1","Thyssen-Bornemisza Group NV","1","2010-01-19","Maja Klooster"
"3482",NULL,"3237","28","<p>Verenigde Staten, Providence, Rhode Island</p>","1","Women &amp; Infants' Hospital","1","2010-01-19","Maja Klooster"
"3483","4",NULL,"25","<p>Verzameling jaarboeken, tijdschriften en monografieën, vaak met vermelding van UNA.</p>","1","Verzameld materiaal","1","2010-03-03","Linda Kool"
"3484","95","3248","27",,"1","Rijksgebouwendienst","1","2010-01-21","Bernadine Ypma"
"3485","50","3248","27",,"1","IBM","1","2010-01-25","Linda Kool"
"3486",NULL,"3236","28","<p></p><p>Verenigde Staten, Providence Rhode Island</p><p></p>","1","Rhode Island Hospital","1","2010-02-02","Maja Klooster"
"3487","2",NULL,"28",,"1","2. Niet-opdrachtgebonden stukken","1","2010-06-11","Maja Klooster"
"3489",NULL,"3234","28",,"1","Familie Auping","1","2010-02-03","Maja Klooster"
"3492",NULL,"3250","28",,"1","Museum Boymans van Beuningen","1","2010-02-05","Maja Klooster"
"3493",NULL,"3234","28","<p></p><p>Wissing maakte ontwerpen voor<br /></p><p><ul><li>Medische Faculteitsbibliotheek</li><li>Dijkzigt ziekenhuis</li><li>een medisch congres<br /></li></ul></p>","1","Erasmus Universiteit Rotterdam","1","2010-02-05","Maja Klooster"
"3494",NULL,"3234","28",,"1","Academisch Ziekenhuis Sint Rafaël, Leuven","1","2010-02-05","Maja Klooster"
"3495",NULL,"3239","28",,"1","Orlandi competition - tegeltableau","1","2010-02-10","Maja Klooster"
"3496","84","3248","27",,"1","Paul Steenhuisen Copy","1","2010-02-10","Linda Kool"
"3497","81","3248","27",,"1","NIVE / NGPR","1","2010-02-10","Linda Kool"
"3498","6","3248","27",,"1","Amnesty International","1","2010-02-11","Linda Kool"
"3499",NULL,"3115","27","<p></p><p>Een groot deel van het archief in deze rubriek werd aangelegd door Dodo van Aarem, die verantwoordelijk was voor het PR-beleid. Ten tijden van de registratie van dit archief is zij nog steeds werkzaam bij Studio Dumbar.</p><p></p>","1","PR, tentoonstellingen, publicaties en designwedstrijden","1","2010-06-29","Kiko Luijten"
"3500","100","3248","27",,"1","Stichting De Kijkschuur","1","2010-02-25","Linda Kool"
"3501","2",NULL,"27",,"1","2. Projecten vóór Studio Dumbar","1","2010-08-02","Linda Kool"
"3502",NULL,"3501","27",,"1","Diverse projecten","1","2010-08-02","Linda Kool"
"3503",NULL,"3501","27",,"1","Grabowski Gallery","1","2010-03-02","Linda Kool"
"3504",NULL,"3501","27",,"1","Royal College of Art - Londen","1","2010-03-02","Linda Kool"
"3506",NULL,"1064","13",,"1","Diverse opdrachtgevers","1","2010-03-03","Linda Kool"
"3507",NULL,"1064","13",,"1","De Nederlandse Kunststichting","1","2010-03-03","Linda Kool"
"3508",NULL,"1064","13",,"1","Twijnstra Gudde NV","1","2010-03-03","Linda Kool"
"3509",NULL,"1064","13",,"1","Metz &amp; Co","1","2010-03-03","Linda Kool"
"3510",NULL,"1064","13",,"1","Macobouw BV","1","2010-03-03","Linda Kool"
"3511",NULL,"3072","25",,"1","WoltersgroepGroningen","1","2010-03-03","Mariska Rijsdijk"
"3512",NULL,"3072","25",,"1","Flexovit International","1","2010-03-03","Mariska Rijsdijk"
"3513",NULL,"1064","13",,"1","Al-Futtaim Group","1","2010-03-03","Linda Kool"
"3516",NULL,"3506","13",,"1","A-B","1","2010-03-04","Linda Kool"
"3518",NULL,"3506","13",,"1","H-J","1","2010-03-04","Linda Kool"
"3519",NULL,"3506","13",,"1","C-G","1","2010-03-04","Linda Kool"
"3520",NULL,"3506","13",,"1","K-R","1","2010-03-04","Linda Kool"
"3522",NULL,"3506","13",,"1","S-Z","1","2010-03-04","Linda Kool"
"3523","66","3248","27",,"1","Koninklijke Polytechnisch Bureau Nederland Arnhem (PBNA)","1","2010-08-02","Kiko Luijten"
"3524",NULL,"3250","28","<p></p><p>Verenigde Staten, Providence, Rhode Island</p><p></p>","1","Arts &amp; Artifacts","1","2010-03-09","Maja Klooster"
"3525",NULL,"3235","28",,"1","Omroepen VPRO / TROS","1","2010-03-10","Maja Klooster"
"3526",NULL,"3239","28",,"1","Drukwerk voor eigen ontwerpbureau's","1","2010-06-11","Maja Klooster"
"3527",NULL,"3234","28","<p>gevestigd in Zaandam</p>","1","Apotheek Romijn","1","2010-03-12","Maja Klooster"
"3528",NULL,"3244","28",,"1","Steendrukkerij de Jong","1","2010-03-16","Maja Klooster"
"3529",NULL,"3239","28","<p></p><p>Het is onduidelijk of dit een eigen project betreft of voor een opdrachtgever is ontworpen.</p><p></p>","1","Verbindingssyteem voor beursstands","1","2010-03-17","Maja Klooster"
"3530",NULL,"3239","28",,"1","Wiskundige studies o.a. van bewegingen en ruimtelijke figuren","1","2010-03-17","Maja Klooster"
"3531",NULL,"3239","28",,"1","Alfabet","1","2010-03-17","Maja Klooster"
